KEY,TICKER,DATE,TIME,CLOSE
1964,SIBN,2024-05-16,20:00:00,783.3884009842375
1965,SIBN,2024-05-16,22:00:00,783.3884009842375
1966,SIBN,2024-05-17,10:00:00,783.3884009842375
1967,SIBN,2024-05-17,11:00:00,783.3884009842375
1968,SIBN,2024-05-17,12:00:00,783.3884009842375
1969,SIBN,2024-05-17,13:00:00,783.3884009842375
1970,SIBN,2024-05-17,14:00:00,783.3884009842375
1971,SIBN,2024-05-17,15:00:00,783.3884009842375
1972,SIBN,2024-05-17,16:00:00,783.3884009842375
1973,SIBN,2024-05-17,17:00:00,783.3884009842375
1974,SIBN,2024-05-17,18:00:00,783.3884009842375
1975,SIBN,2024-05-17,20:00:00,783.3884009842375
1976,SIBN,2024-05-20,10:00:00,783.3884009842375
1977,SIBN,2024-05-20,11:00:00,783.3884009842375
1978,SIBN,2024-05-20,12:00:00,783.3884009842375
1979,SIBN,2024-05-20,13:00:00,783.3884009842375
1980,SIBN,2024-05-20,14:00:00,783.3884009842375
1981,SIBN,2024-05-20,15:00:00,783.3884009842375
1982,SIBN,2024-05-20,16:00:00,783.3884009842375
1983,SIBN,2024-05-20,17:00:00,783.3884009842375
1984,SIBN,2024-05-20,18:00:00,783.3884009842375
1985,SIBN,2024-05-20,20:00:00,783.3884009842375
1986,SIBN,2024-05-20,21:00:00,783.3884009842375
1987,SIBN,2024-05-20,22:00:00,783.3884009842375
1988,SIBN,2024-05-20,23:00:00,783.3884009842375
1989,SIBN,2024-05-21,10:00:00,783.3884009842375
1990,SIBN,2024-05-21,11:00:00,783.3884009842375
1991,SIBN,2024-05-21,12:00:00,783.3884009842375
1992,SIBN,2024-05-21,13:00:00,783.3884009842375
1993,SIBN,2024-05-21,14:00:00,783.3884009842375
1994,SIBN,2024-05-21,15:00:00,783.3884009842375
1995,SIBN,2024-05-21,16:00:00,783.3884009842375
1996,SIBN,2024-05-21,17:00:00,783.3884009842375
1997,SIBN,2024-05-21,18:00:00,783.3884009842375
1998,SIBN,2024-05-21,20:00:00,783.3884009842375
1999,SIBN,2024-05-21,21:00:00,783.3884009842375
2000,SIBN,2024-05-21,22:00:00,783.3884009842375
2001,SIBN,2024-05-21,23:00:00,783.3884009842375
2002,SIBN,2024-05-22,10:00:00,783.3884009842375
2003,SIBN,2024-05-22,11:00:00,783.3884009842375
2004,SIBN,2024-05-22,12:00:00,783.3884009842375
2005,SIBN,2024-05-22,13:00:00,783.3884009842375
2006,SIBN,2024-05-22,14:00:00,783.3884009842375
2007,SIBN,2024-05-22,15:00:00,783.3884009842375
2008,SIBN,2024-05-22,16:00:00,783.3884009842375
2009,SIBN,2024-05-22,17:00:00,783.3884009842375
2010,SIBN,2024-05-22,18:00:00,783.3884009842375
2011,SIBN,2024-05-22,20:00:00,783.3884009842375
2012,SIBN,2024-05-22,21:00:00,783.3884009842375
2013,SIBN,2024-05-22,22:00:00,783.3884009842375
2014,SIBN,2024-05-22,23:00:00,783.3884009842375
2015,SIBN,2024-05-23,10:00:00,783.3884009842375
2016,SIBN,2024-05-23,11:00:00,783.3884009842375
2017,SIBN,2024-05-23,12:00:00,783.3884009842375
2018,SIBN,2024-05-23,13:00:00,783.3884009842375
2019,SIBN,2024-05-23,14:00:00,783.3884009842375
2020,SIBN,2024-05-23,15:00:00,783.3884009842375
2021,SIBN,2024-05-23,16:00:00,783.3884009842375
2022,SIBN,2024-05-23,17:00:00,783.3884009842375
2023,SIBN,2024-05-23,18:00:00,783.3884009842375
2024,SIBN,2024-05-23,20:00:00,783.3884009842375
2025,SIBN,2024-05-23,21:00:00,783.3884009842375
2026,SIBN,2024-05-23,22:00:00,783.3884009842375
2027,SIBN,2024-05-23,23:00:00,783.3884009842375
2028,SIBN,2024-05-24,10:00:00,783.3884009842375
2029,SIBN,2024-05-24,11:00:00,783.3884009842375
2030,SIBN,2024-05-24,12:00:00,783.3884009842375
2031,SIBN,2024-05-24,13:00:00,783.3884009842375
2032,SIBN,2024-05-24,14:00:00,783.3884009842375
2033,SIBN,2024-05-24,15:00:00,783.3884009842375
2034,SIBN,2024-05-24,16:00:00,783.3884009842375
2035,SIBN,2024-05-24,17:00:00,783.3884009842375
2036,SIBN,2024-05-24,18:00:00,783.3884009842375
2037,SIBN,2024-05-24,20:00:00,783.3884009842375
2038,SIBN,2024-05-24,21:00:00,783.3884009842375
2039,SIBN,2024-05-24,23:00:00,783.3884009842375
2040,SIBN,2024-05-27,10:00:00,783.3884009842375
2041,SIBN,2024-05-27,11:00:00,783.3884009842375
2042,SIBN,2024-05-27,12:00:00,783.3884009842375
2043,SIBN,2024-05-27,13:00:00,783.3884009842375
2044,SIBN,2024-05-27,14:00:00,783.3884009842375
2045,SIBN,2024-05-27,15:00:00,783.3884009842375
2046,SIBN,2024-05-27,16:00:00,783.3884009842375
2047,SIBN,2024-05-27,17:00:00,783.3884009842375
2048,SIBN,2024-05-27,18:00:00,783.3884009842375
2049,SIBN,2024-05-27,20:00:00,783.3884009842375
2050,SIBN,2024-05-27,21:00:00,783.3884009842375
2051,SIBN,2024-05-27,22:00:00,783.3884009842375
2052,SIBN,2024-05-27,23:00:00,783.3884009842375
2053,SIBN,2024-05-28,10:00:00,783.3884009842375
2054,SIBN,2024-05-28,11:00:00,783.3884009842375
2055,SIBN,2024-05-28,12:00:00,783.3884009842375
2056,SIBN,2024-05-28,13:00:00,783.3884009842375
2057,SIBN,2024-05-28,14:00:00,783.3884009842375
2058,SIBN,2024-05-28,15:00:00,783.3884009842375
2059,SIBN,2024-05-28,16:00:00,783.3884009842375
2060,SIBN,2024-05-28,17:00:00,783.3884009842375
2061,SIBN,2024-05-28,18:00:00,783.3884009842375
2062,SIBN,2024-05-28,20:00:00,783.3884009842375
2063,SIBN,2024-05-28,21:00:00,783.3884009842375
2064,SIBN,2024-05-28,22:00:00,783.3884009842375
2065,SIBN,2024-05-29,10:00:00,783.3884009842375
2066,SIBN,2024-05-29,11:00:00,783.3884009842375
2067,SIBN,2024-05-29,12:00:00,783.3884009842375
2068,SIBN,2024-05-29,13:00:00,783.3884009842375
2069,SIBN,2024-05-29,14:00:00,783.3884009842375
2070,SIBN,2024-05-29,15:00:00,783.3884009842375
2071,SIBN,2024-05-29,16:00:00,783.3884009842375
2072,SIBN,2024-05-29,17:00:00,783.3884009842375
2073,SIBN,2024-05-29,18:00:00,783.3884009842375
2074,SIBN,2024-05-29,20:00:00,783.3884009842375
2075,SIBN,2024-05-29,21:00:00,783.3884009842375
2076,SIBN,2024-05-29,22:00:00,783.3884009842375
2077,SIBN,2024-05-29,23:00:00,783.3884009842375
2078,SIBN,2024-05-30,10:00:00,783.3884009842375
2079,SIBN,2024-05-30,11:00:00,783.3884009842375
2080,SIBN,2024-05-30,12:00:00,783.3884009842375
2081,SIBN,2024-05-30,13:00:00,783.3884009842375
2082,SIBN,2024-05-30,14:00:00,783.3884009842375
2083,SIBN,2024-05-30,15:00:00,783.3884009842375
2084,SIBN,2024-05-30,16:00:00,783.3884009842375
2085,SIBN,2024-05-30,17:00:00,783.3884009842375
2086,SIBN,2024-05-30,18:00:00,783.3884009842375
2087,SIBN,2024-05-30,20:00:00,783.3884009842375
2088,SIBN,2024-05-30,21:00:00,783.3884009842375
2089,SIBN,2024-05-30,22:00:00,783.3884009842375
2090,SIBN,2024-05-30,23:00:00,783.3884009842375
2091,SIBN,2024-05-31,10:00:00,783.3884009842375
2092,SIBN,2024-05-31,11:00:00,783.3884009842375
2093,SIBN,2024-05-31,12:00:00,783.3884009842375
2094,SIBN,2024-05-31,13:00:00,783.3884009842375
2095,SIBN,2024-05-31,14:00:00,783.3884009842375
2096,SIBN,2024-05-31,15:00:00,783.3884009842375
2097,SIBN,2024-05-31,16:00:00,783.3884009842375
2098,SIBN,2024-05-31,17:00:00,783.3884009842375
2099,SIBN,2024-05-31,18:00:00,783.3884009842375
2100,SIBN,2024-05-31,20:00:00,783.3884009842375
2101,SIBN,2024-05-31,21:00:00,783.3884009842375
2102,SIBN,2024-05-31,22:00:00,783.3884009842375
2103,SIBN,2024-05-31,23:00:00,783.3884009842375
2104,SBER,2024-06-07,10:00:00,298.10956109368
2105,SBER,2024-06-07,11:00:00,298.10956109368
2106,SBER,2024-06-07,12:00:00,298.10956109368
2107,SBER,2024-06-07,13:00:00,298.10956109368
2108,SBER,2024-06-07,14:00:00,298.10956109368
2109,SBER,2024-06-07,15:00:00,298.10956109368
2110,SBER,2024-06-07,16:00:00,298.10956109368
2111,SBER,2024-06-07,17:00:00,298.10956109368
2112,SBER,2024-06-07,18:00:00,298.10956109368
2113,SBER,2024-06-07,20:00:00,298.10956109368
2114,SBER,2024-06-07,21:00:00,298.10956109368
2115,SBER,2024-06-07,22:00:00,298.10956109368
2116,SBER,2024-06-07,23:00:00,298.10956109368
2117,SBER,2024-06-10,10:00:00,298.10956109368
2118,SBER,2024-06-10,11:00:00,298.10956109368
2119,SBER,2024-06-10,12:00:00,298.10956109368
2120,SBER,2024-06-10,13:00:00,298.10956109368
2121,SBER,2024-06-10,14:00:00,298.10956109368
2122,SBER,2024-06-10,15:00:00,298.10956109368
2123,SBER,2024-06-10,16:00:00,298.10956109368
2124,SBER,2024-06-10,17:00:00,298.10956109368
2125,SBER,2024-06-10,18:00:00,298.10956109368
2126,SBER,2024-06-10,20:00:00,298.10956109368
2127,SBER,2024-06-10,21:00:00,298.10956109368
2128,SBER,2024-06-10,22:00:00,298.10956109368
2129,SBER,2024-06-10,23:00:00,298.10956109368
